,login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
836,nisrulz,nisrulz/android-dev-wrapped-generator,2021-12-02T18:25:52Z,2,2,HTML,False,False,agpl-3.0
837,nisrulz,nisrulz/angular-seed,2015-01-08T11:57:06Z,4,4,CSS,False,False,apache-2.0
838,nisrulz,nisrulz/convert-md-to-pdf,2021-04-11T23:06:35Z,9,9,JavaScript,True,True,apache-2.0
839,nisrulz,nisrulz/android-bootstrap,2022-02-01T02:38:18Z,4,4,,True,False,other
840,nisrulz,nisrulz/android-lib-init-examples,2020-11-16T00:12:08Z,8,8,Kotlin,False,False,apache-2.0
841,nisrulz,nisrulz/CoroutineRecipes,2019-11-14T20:22:56Z,4,4,Kotlin,True,True,apache-2.0
842,nisrulz,nisrulz/gradle-mvn-push,2021-05-14T23:08:21Z,1,1,,True,True,apache-2.0
843,nisrulz,nisrulz/FirebaseExample,2016-09-29T12:23:18Z,62,62,Java,True,True,
844,nisrulz,nisrulz/EvTrack,2015-11-12T19:45:07Z,13,13,Java,True,True,apache-2.0
845,nisrulz,nisrulz/android-utils,2016-03-28T13:40:14Z,144,144,Java,True,True,apache-2.0
846,nisrulz,nisrulz/bygone-projects,2017-04-08T20:24:27Z,2,2,C++,True,True,
847,nisrulz,nisrulz/gcm-nodejs-server,2016-02-27T22:02:04Z,1,1,JavaScript,True,True,apache-2.0
